,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2308,West Toronto,43.66900510000001,-79.4422593,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
2309,West Toronto,43.66900510000001,-79.4422593,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
2310,West Toronto,43.647926700000006,-79.4197497,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
2311,West Toronto,43.647926700000006,-79.4197497,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
2312,West Toronto,43.647926700000006,-79.4197497,Starbucks,43.70694,-79.396908,Coffee Shop
2313,West Toronto,43.647926700000006,-79.4197497,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
2314,West Toronto,43.647926700000006,-79.4197497,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
2315,West Toronto,43.647926700000006,-79.4197497,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
2316,West Toronto,43.647926700000006,-79.4197497,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
2317,West Toronto,43.647926700000006,-79.4197497,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
2318,West Toronto,43.647926700000006,-79.4197497,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
2319,West Toronto,43.647926700000006,-79.4197497,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
2320,West Toronto,43.647926700000006,-79.4197497,Indigo,43.707749793230676,-79.39856484729582,Bookstore
2321,West Toronto,43.647926700000006,-79.4197497,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
2322,West Toronto,43.647926700000006,-79.4197497,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
2323,West Toronto,43.647926700000006,-79.4197497,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
2324,West Toronto,43.647926700000006,-79.4197497,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
2325,West Toronto,43.647926700000006,-79.4197497,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
2326,West Toronto,43.647926700000006,-79.4197497,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
2327,West Toronto,43.647926700000006,-79.4197497,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
2328,West Toronto,43.647926700000006,-79.4197497,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
2329,West Toronto,43.647926700000006,-79.4197497,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
2330,West Toronto,43.647926700000006,-79.4197497,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
2331,West Toronto,43.647926700000006,-79.4197497,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
2332,West Toronto,43.647926700000006,-79.4197497,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
2333,West Toronto,43.647926700000006,-79.4197497,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
2334,West Toronto,43.647926700000006,-79.4197497,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
2335,West Toronto,43.647926700000006,-79.4197497,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
2336,West Toronto,43.647926700000006,-79.4197497,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
2337,West Toronto,43.647926700000006,-79.4197497,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
2338,West Toronto,43.647926700000006,-79.4197497,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
2339,West Toronto,43.647926700000006,-79.4197497,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
2340,West Toronto,43.6368472,-79.42819140000002,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
2341,West Toronto,43.6368472,-79.42819140000002,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
2342,West Toronto,43.6368472,-79.42819140000002,Starbucks,43.70694,-79.396908,Coffee Shop
2343,West Toronto,43.6368472,-79.42819140000002,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
2344,West Toronto,43.6368472,-79.42819140000002,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
2345,West Toronto,43.6368472,-79.42819140000002,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
2346,West Toronto,43.6368472,-79.42819140000002,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
2347,West Toronto,43.6368472,-79.42819140000002,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
2348,West Toronto,43.6368472,-79.42819140000002,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
2349,West Toronto,43.6368472,-79.42819140000002,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
2350,West Toronto,43.6368472,-79.42819140000002,Indigo,43.707749793230676,-79.39856484729582,Bookstore
2351,West Toronto,43.6368472,-79.42819140000002,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
2352,West Toronto,43.6368472,-79.42819140000002,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
2353,West Toronto,43.6368472,-79.42819140000002,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
2354,West Toronto,43.6368472,-79.42819140000002,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
2355,West Toronto,43.6368472,-79.42819140000002,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
2356,West Toronto,43.6368472,-79.42819140000002,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
2357,West Toronto,43.6368472,-79.42819140000002,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
2358,West Toronto,43.6368472,-79.42819140000002,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
2359,West Toronto,43.6368472,-79.42819140000002,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
2360,West Toronto,43.6368472,-79.42819140000002,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
2361,West Toronto,43.6368472,-79.42819140000002,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
2362,West Toronto,43.6368472,-79.42819140000002,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
2363,West Toronto,43.6368472,-79.42819140000002,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
2364,West Toronto,43.6368472,-79.42819140000002,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
2365,West Toronto,43.6368472,-79.42819140000002,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
2366,West Toronto,43.6368472,-79.42819140000002,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
2367,West Toronto,43.6368472,-79.42819140000002,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
2368,West Toronto,43.6368472,-79.42819140000002,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
2369,West Toronto,43.6368472,-79.42819140000002,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
2370,North York,43.713756200000006,-79.4900738,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
2371,North York,43.713756200000006,-79.4900738,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
2372,North York,43.713756200000006,-79.4900738,Starbucks,43.70694,-79.396908,Coffee Shop
2373,North York,43.713756200000006,-79.4900738,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
2374,North York,43.713756200000006,-79.4900738,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
2375,North York,43.713756200000006,-79.4900738,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
2376,North York,43.713756200000006,-79.4900738,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
2377,North York,43.713756200000006,-79.4900738,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
2378,North York,43.713756200000006,-79.4900738,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
2379,North York,43.713756200000006,-79.4900738,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
2380,North York,43.713756200000006,-79.4900738,Indigo,43.707749793230676,-79.39856484729582,Bookstore
2381,North York,43.713756200000006,-79.4900738,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
2382,North York,43.713756200000006,-79.4900738,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
2383,North York,43.713756200000006,-79.4900738,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
2384,North York,43.713756200000006,-79.4900738,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
2385,North York,43.713756200000006,-79.4900738,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
2386,North York,43.713756200000006,-79.4900738,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
2387,North York,43.713756200000006,-79.4900738,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
2388,North York,43.713756200000006,-79.4900738,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
2389,North York,43.713756200000006,-79.4900738,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
2390,North York,43.713756200000006,-79.4900738,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
2391,North York,43.713756200000006,-79.4900738,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
2392,North York,43.713756200000006,-79.4900738,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
2393,North York,43.713756200000006,-79.4900738,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
2394,North York,43.713756200000006,-79.4900738,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
2395,North York,43.713756200000006,-79.4900738,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
2396,North York,43.713756200000006,-79.4900738,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
2397,North York,43.713756200000006,-79.4900738,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
2398,North York,43.713756200000006,-79.4900738,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
2399,North York,43.713756200000006,-79.4900738,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
2400,York,43.6911158,-79.47601329999999,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
2401,York,43.6911158,-79.47601329999999,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
2402,York,43.6911158,-79.47601329999999,Starbucks,43.70694,-79.396908,Coffee Shop
2403,York,43.6911158,-79.47601329999999,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
2404,York,43.6911158,-79.47601329999999,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
2405,York,43.6911158,-79.47601329999999,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
2406,York,43.6911158,-79.47601329999999,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
2407,York,43.6911158,-79.47601329999999,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
2408,York,43.6911158,-79.47601329999999,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
2409,York,43.6911158,-79.47601329999999,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
2410,York,43.6911158,-79.47601329999999,Indigo,43.707749793230676,-79.39856484729582,Bookstore
2411,York,43.6911158,-79.47601329999999,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
2412,York,43.6911158,-79.47601329999999,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
2413,York,43.6911158,-79.47601329999999,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
2414,York,43.6911158,-79.47601329999999,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
2415,York,43.6911158,-79.47601329999999,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
2416,York,43.6911158,-79.47601329999999,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
2417,York,43.6911158,-79.47601329999999,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
2418,York,43.6911158,-79.47601329999999,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
2419,York,43.6911158,-79.47601329999999,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
2420,York,43.6911158,-79.47601329999999,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
2421,York,43.6911158,-79.47601329999999,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
2422,York,43.6911158,-79.47601329999999,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
2423,York,43.6911158,-79.47601329999999,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
2424,York,43.6911158,-79.47601329999999,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
2425,York,43.6911158,-79.47601329999999,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
2426,York,43.6911158,-79.47601329999999,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
2427,York,43.6911158,-79.47601329999999,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
2428,York,43.6911158,-79.47601329999999,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
2429,York,43.6911158,-79.47601329999999,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
2430,York,43.67318529999999,-79.48726190000001,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
2431,York,43.67318529999999,-79.48726190000001,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
2432,York,43.67318529999999,-79.48726190000001,Starbucks,43.70694,-79.396908,Coffee Shop
2433,York,43.67318529999999,-79.48726190000001,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
2434,York,43.67318529999999,-79.48726190000001,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
2435,York,43.67318529999999,-79.48726190000001,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
2436,York,43.67318529999999,-79.48726190000001,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
2437,York,43.67318529999999,-79.48726190000001,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
2438,York,43.67318529999999,-79.48726190000001,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
2439,York,43.67318529999999,-79.48726190000001,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
2440,York,43.67318529999999,-79.48726190000001,Indigo,43.707749793230676,-79.39856484729582,Bookstore
2441,York,43.67318529999999,-79.48726190000001,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
2442,York,43.67318529999999,-79.48726190000001,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
2443,York,43.67318529999999,-79.48726190000001,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
2444,York,43.67318529999999,-79.48726190000001,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
2445,York,43.67318529999999,-79.48726190000001,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
2446,York,43.67318529999999,-79.48726190000001,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
2447,York,43.67318529999999,-79.48726190000001,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
2448,York,43.67318529999999,-79.48726190000001,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
2449,York,43.67318529999999,-79.48726190000001,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
2450,York,43.67318529999999,-79.48726190000001,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
2451,York,43.67318529999999,-79.48726190000001,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
2452,York,43.67318529999999,-79.48726190000001,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
2453,York,43.67318529999999,-79.48726190000001,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
2454,York,43.67318529999999,-79.48726190000001,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
2455,York,43.67318529999999,-79.48726190000001,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
2456,York,43.67318529999999,-79.48726190000001,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
2457,York,43.67318529999999,-79.48726190000001,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
2458,York,43.67318529999999,-79.48726190000001,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
2459,York,43.67318529999999,-79.48726190000001,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
2460,West Toronto,43.6616083,-79.46476329999999,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
2461,West Toronto,43.6616083,-79.46476329999999,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
2462,West Toronto,43.6616083,-79.46476329999999,Starbucks,43.70694,-79.396908,Coffee Shop
2463,West Toronto,43.6616083,-79.46476329999999,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
2464,West Toronto,43.6616083,-79.46476329999999,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
2465,West Toronto,43.6616083,-79.46476329999999,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
2466,West Toronto,43.6616083,-79.46476329999999,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
2467,West Toronto,43.6616083,-79.46476329999999,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
2468,West Toronto,43.6616083,-79.46476329999999,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
2469,West Toronto,43.6616083,-79.46476329999999,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
2470,West Toronto,43.6616083,-79.46476329999999,Indigo,43.707749793230676,-79.39856484729582,Bookstore
2471,West Toronto,43.6616083,-79.46476329999999,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
2472,West Toronto,43.6616083,-79.46476329999999,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
2473,West Toronto,43.6616083,-79.46476329999999,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
2474,West Toronto,43.6616083,-79.46476329999999,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
2475,West Toronto,43.6616083,-79.46476329999999,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
2476,West Toronto,43.6616083,-79.46476329999999,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
2477,West Toronto,43.6616083,-79.46476329999999,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
2478,West Toronto,43.6616083,-79.46476329999999,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
2479,West Toronto,43.6616083,-79.46476329999999,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
2480,West Toronto,43.6616083,-79.46476329999999,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
2481,West Toronto,43.6616083,-79.46476329999999,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
2482,West Toronto,43.6616083,-79.46476329999999,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
2483,West Toronto,43.6616083,-79.46476329999999,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
2484,West Toronto,43.6616083,-79.46476329999999,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
2485,West Toronto,43.6616083,-79.46476329999999,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
2486,West Toronto,43.6616083,-79.46476329999999,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
2487,West Toronto,43.6616083,-79.46476329999999,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
2488,West Toronto,43.6616083,-79.46476329999999,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
2489,West Toronto,43.6616083,-79.46476329999999,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
2490,West Toronto,43.6489597,-79.456325,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
2491,West Toronto,43.6489597,-79.456325,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
2492,West Toronto,43.6489597,-79.456325,Starbucks,43.70694,-79.396908,Coffee Shop
2493,West Toronto,43.6489597,-79.456325,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
2494,West Toronto,43.6489597,-79.456325,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
2495,West Toronto,43.6489597,-79.456325,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
2496,West Toronto,43.6489597,-79.456325,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
2497,West Toronto,43.6489597,-79.456325,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
2498,West Toronto,43.6489597,-79.456325,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
2499,West Toronto,43.6489597,-79.456325,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
2500,West Toronto,43.6489597,-79.456325,Indigo,43.707749793230676,-79.39856484729582,Bookstore
2501,West Toronto,43.6489597,-79.456325,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
2502,West Toronto,43.6489597,-79.456325,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
2503,West Toronto,43.6489597,-79.456325,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
2504,West Toronto,43.6489597,-79.456325,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
2505,West Toronto,43.6489597,-79.456325,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
2506,West Toronto,43.6489597,-79.456325,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
2507,West Toronto,43.6489597,-79.456325,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
2508,West Toronto,43.6489597,-79.456325,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
2509,West Toronto,43.6489597,-79.456325,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
2510,West Toronto,43.6489597,-79.456325,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
2511,West Toronto,43.6489597,-79.456325,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
2512,West Toronto,43.6489597,-79.456325,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
2513,West Toronto,43.6489597,-79.456325,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
2514,West Toronto,43.6489597,-79.456325,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
2515,West Toronto,43.6489597,-79.456325,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
2516,West Toronto,43.6489597,-79.456325,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
2517,West Toronto,43.6489597,-79.456325,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
2518,West Toronto,43.6489597,-79.456325,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
2519,West Toronto,43.6489597,-79.456325,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
2520,West Toronto,43.6515706,-79.4844499,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
2521,West Toronto,43.6515706,-79.4844499,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
2522,West Toronto,43.6515706,-79.4844499,Starbucks,43.70694,-79.396908,Coffee Shop
2523,West Toronto,43.6515706,-79.4844499,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
2524,West Toronto,43.6515706,-79.4844499,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
2525,West Toronto,43.6515706,-79.4844499,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
2526,West Toronto,43.6515706,-79.4844499,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
2527,West Toronto,43.6515706,-79.4844499,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
2528,West Toronto,43.6515706,-79.4844499,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
2529,West Toronto,43.6515706,-79.4844499,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
2530,West Toronto,43.6515706,-79.4844499,Indigo,43.707749793230676,-79.39856484729582,Bookstore
2531,West Toronto,43.6515706,-79.4844499,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
2532,West Toronto,43.6515706,-79.4844499,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
2533,West Toronto,43.6515706,-79.4844499,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
2534,West Toronto,43.6515706,-79.4844499,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
2535,West Toronto,43.6515706,-79.4844499,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
2536,West Toronto,43.6515706,-79.4844499,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
2537,West Toronto,43.6515706,-79.4844499,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
2538,West Toronto,43.6515706,-79.4844499,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
2539,West Toronto,43.6515706,-79.4844499,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
2540,West Toronto,43.6515706,-79.4844499,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
2541,West Toronto,43.6515706,-79.4844499,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
2542,West Toronto,43.6515706,-79.4844499,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
2543,West Toronto,43.6515706,-79.4844499,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
2544,West Toronto,43.6515706,-79.4844499,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
2545,West Toronto,43.6515706,-79.4844499,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
2546,West Toronto,43.6515706,-79.4844499,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
2547,West Toronto,43.6515706,-79.4844499,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
2548,West Toronto,43.6515706,-79.4844499,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
2549,West Toronto,43.6515706,-79.4844499,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
2550,Queen's Park,43.6623015,-79.3894938,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
2551,Queen's Park,43.6623015,-79.3894938,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
2552,Queen's Park,43.6623015,-79.3894938,Starbucks,43.70694,-79.396908,Coffee Shop
2553,Queen's Park,43.6623015,-79.3894938,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
2554,Queen's Park,43.6623015,-79.3894938,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
2555,Queen's Park,43.6623015,-79.3894938,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
